,e1,ev,p,q,e
137,5.66865536510763,-1.0780339046771585,114.93043871747807,165.36131615243386,0.7012054324929357
138,5.708769993473766,-1.089690019578753,114.90340636709307,165.28021910127885,0.701401612070499
139,5.748893571333875,-1.1013192859984253,114.8759387477197,165.19781624315874,0.7015973397716108
140,5.789026186281319,-1.1129214411560946,114.84805173950281,165.11415521850805,0.7017926111735205
141,5.829167922587657,-1.1244962322370802,114.8197607849618,165.02928235488503,0.701987422021202
142,5.869318861294422,-1.136043416116785,114.79108090117334,164.94324270351964,0.7021817682227186
143,5.909479080302211,-1.147562759093418,114.76202669158178,164.85608007474494,0.7023756458447258
144,5.949648654457185,-1.1590540366284947,114.73261235745053,164.7678370723512,0.7025690511081027
145,5.989827655635069,-1.1705170330948416,114.70285170896722,164.67855512690124,0.7027619803837116
146,6.030016152822728,-1.1819515415318649,114.67275817601447,164.58827452804297,0.7029544301882784
147,6.070214212197404,-1.193357363407836,114.6423448186182,164.49703445585416,0.7031463971803921
148,6.110421897203693,-1.204734308388965,114.61162433708442,164.40487301125282,0.7033378781566181
149,6.150639268628335,-1.2160821941150401,114.58060908183529,164.31182724550544,0.7035288700477219
150,6.190866384672875,-1.2274008459814194,114.54931106295466,164.21793318886355,0.7037193699150001
151,6.231103301024291,-1.2386900969271701,114.51774195945289,164.12322587835828,0.7039093749467145
152,6.271350070923629,-1.2499497872291563,114.48591312826053,164.0277393847812,0.7040988824546265
153,6.311606745232716,-1.2611797643018898,114.45383561295971,163.9315068388787,0.7042878898706287
154,6.351873372499027,-1.2723798825029549,114.4215201522621,163.8345604567859,0.7044763947434697
155,6.3921499990187325,-1.2835500029438391,114.3889771882419,163.73693156472527,0.7046643947355704
156,6.4324366688980135,-1.294689993305994,114.35621687433147,163.63865062299396,0.7048518876199283
157,6.47273342411269,-1.3057997276619675,114.32324908308793,163.53974724926337,0.7050388712771071
158,6.513040304566195,-1.316879086301449,114.29008341373766,163.44025024121257,0.7052253436923086
159,6.553357348145984,-1.3279279555620778,114.25672919950608,163.34018759851782,0.7054113029525254
160,6.5936845907783885,-1.3389462276648665,114.22319551473954,163.23958654421818,0.705596747243771
161,6.634022066481976,-1.349933800554102,114.18949118182597,163.13847354547747,0.7057816748483849
162,6.674369807419481,-1.360890577741587,114.15562477792058,163.03687433376132,0.7059660841424116
163,6.714727843948312,-1.3718164681550908,114.12160464148285,162.93481392444812,0.7061499735930493
164,6.755096204669712,-1.382711385990887,114.08743887863059,162.83231663589135,0.7063333417561687
165,6.79547491647659,-1.3935752505702517,114.05313536931689,162.72940610795027,0.7065161872738972
166,6.835864004600071,-1.4044079861998087,114.01870177333537,162.6261053200057,0.7066985088722689
167,6.876263492654805,-1.4152095220356062,113.98414553615902,162.52243660847665,0.7068803053589363
168,6.9166734026830685,-1.4259797919508175,113.94947389461781,162.418421683853,0.7070615756209445
169,6.957093755197687,-1.436718734406958,113.91469388241983,162.31408164725906,0.7072423186225629
170,6.997524569223833,-1.4474262923285195,113.87981233552088,162.2094370065622,0.7074225334031756
171,7.0379658623397,-1.4581024129809181,113.84483589734697,162.10450769204044,0.7076022190752271
172,7.0784176507161165,-1.4687470478516673,113.80977102387413,161.99931307162197,0.7077813748222226
173,7.118879949155113,-1.4793601525346771,113.77462398857003,161.89387196570965,0.7079599998967802
174,7.159352771127472,-1.4899416866175956,113.73940088720107,161.78820266160278,0.708138093618735
175,7.199836128809303,-1.5004916135721034,113.70410764250946,161.6823229275279,0.7083156553732933
176,7.240330033117644,-1.511009900647079,113.66875000876362,161.5762500262904,0.7084926846092333
177,7.280834493745152,-1.5214965187645542,113.63333357618613,161.47000072855795,0.7086691808371551
178,7.321349519193876,-1.531951442418382,113.59786377526225,161.36359132578633,0.7088451436277745
179,7.3618751168081555,-1.5423746495755388,113.56234588093302,161.25703764279865,0.7090205726102623
180,7.402411292806671,-1.5527661215799926,113.52678501667587,161.15035505002723,0.7091954674706258
181,7.442958052313648,-1.5631258430590607,113.49118615847627,161.0435584754284,0.7093698279501334
182,7.483515399389271,-1.5734538018321933,113.45555413869334,160.93666241607963,0.7095436538437789
183,7.524083337059297,-1.5837499888221127,113.41989364982268,160.82968094946764,0.7097169449987862
184,7.564661867343919,-1.5940143979682457,113.38420924815914,160.722627744477,0.7098897013131522
185,7.605250991285871,-1.6042470261423865,113.34850535736246,160.61551607208693,0.7100619227342272
186,7.645850708977823,-1.6144478730665288,113.31278627192859,160.50835881578533,0.7102336092573321
187,7.686461019589062,-1.62461694123281,113.27705616056929,160.40116848170743,0.7104047609244113
188,7.727081921391496,-1.6347542358255074,113.24131906950252,160.29395720850712,0.7105753778227193
189,7.767713411784986,-1.644859764645036,113.2055789256563,160.18673677696844,0.7107454600835417
190,7.808355487322034,-1.6549335380338908,113.16983953978824,160.07951861936428,0.7109150078809492
191,7.8490081437318375,-1.6649755688044807,113.1341046095233,159.97231382856947,0.7110840214305826
192,7.889671375943727,-1.6749858721688087,113.09837772231188,159.86513316693518,0.711252500988469
193,7.930345178110016,-1.6849644656699445,113.06266235831049,159.757987074931,0.7114204468498694
194,7.971029543628248,-1.6949113691152446,113.02696189318722,159.65088567956118,0.7115878593481535
195,8.011724465162906,-1.7048266045112714,112.99127960085394,159.54383880256134,0.7117547388537053
196,8.052429934666538,-1.7147101960003723,112.95561865612737,159.43685596838162,0.7119210857728555
197,8.093145943400373,-1.724562169798866,112.91998213732082,159.32994641196194,0.7120869005468408
198,8.133872481954393,-1.7343825541368036,112.8843730287686,159.22311908630527,0.7122521836507901
199,8.174609540266909,-1.7441713791992588,112.84879422328494,159.11638266985432,0.7124169355927371
200,8.215357107643626,-1.753928677069103,112.81324852455907,159.00974557367672,0.712581156912656
201,8.256115172776248,-1.763654481671239,112.77773864948833,158.9032159484645,0.7127448481815237
202,8.29688372376058,-1.7733488287182413,112.74226723045084,158.79680169135202,0.712908010000405
203,8.337662748114202,-1.783011755657377,112.70683681751952,158.69051045255804,0.7130706429995604
204,8.37845223279367,-1.7926433016189673,112.67144988061884,158.58434964185602,0.7132327478375771
205,8.419252164211306,-1.8022435073660563,112.63610881162604,158.47832643487766,0.7133943252005222
206,8.460062528251541,-1.811812415245352,112.60081592641812,158.3724477792539,0.7135553758011169
207,8.500883310286854,-1.8213500691394098,112.56557346686611,158.26672040059785,0.7137159003779316
208,8.541714495193316,-1.8308565144200224,112.53038360277807,158.16115080833373,0.7138758996946014
209,8.582556067365726,-1.8403317979027918,112.49524843379214,158.05574530137594,0.7140353745390616
210,8.623408010732375,-1.8497759678028463,112.46016999122095,157.95050997366235,0.7141943257228026
211,8.66427030876943,-1.8591890736916787,112.42515023984863,157.8454507195454,0.714352754080143
212,8.705142944514964,-1.8685711664550735,112.39019107968184,157.74057323904503,0.7145106604675218
213,8.746025900582623,-1.8779222982520982,112.3552943476558,157.63588304296692,0.7146680457628082
214,8.786919159174944,-1.8872425224751317,112.32046181929665,157.53138545788946,0.7148249108646287
215,8.827822702096356,-1.8965318937108997,112.28569521034129,157.42708563102335,0.7149812566917115
216,8.868736510765821,-1.9057904677024993,112.25099617831567,157.32298853494652,0.7151370841822473
217,8.909660566229194,-1.9150183013123798,112.21636632407288,157.21909897221812,0.7152923942932657
218,8.950594849171232,-1.924215452486261,112.18180719329169,157.11542157987455,0.7154471880000293
219,8.991539339927332,-1.9333819802179626,112.14732027793703,157.01196083381055,0.7156014662954399
220,9.032494018494944,-1.9425179445151253,112.112907017683,156.90872105304848,0.7157552301894631
221,9.07345886454472,-1.9516234063657965,112.0785688012997,156.80570640389857,0.7159084807085652
222,9.114433857431365,-1.960698427705863,112.04430696800448,156.7029209040129,0.7160612188951654
223,9.155418976204215,-1.9697430713873094,112.0101228087789,156.60036842633616,0.7162134458071011
224,9.196414199617559,-1.9787574011472777,111.97601756765202,156.49805270295553,0.7163651625171076
225,9.23741950614068,-1.987741481577912,111.94199244295098,156.39597732885238,0.7165163701123103
226,9.27843487396766,-1.9966953780969698,111.90804858851966,156.29414576555845,0.7166670696937304
227,9.319460281026926,-2.0056191569191744,111.87418711490643,156.19256134471877,0.7168172623758023
228,9.36049570499055,-2.0145128850282985,111.84040909052145,156.0912272715638,0.7169669492859041
229,9.40154112328333,-2.0233766301499547,111.80671554276464,155.99014662829336,0.7171161315638995
230,9.442596513091623,-2.032210460725078,111.77310745912483,155.88932237737396,0.7172648103616914
231,9.483661851371954,-2.041014445884082,111.739585788251,155.78875736475248,0.7174129868427873
232,9.524737114859423,-2.0497886554216733,111.7061514409962,155.68845432298806,0.717560662181875
233,9.565822280075878,-2.058533159772308,111.67280529143484,155.588415874304,0.7177078375644095
234,9.606917323337889,-2.067248029986271,111.63954817785422,155.48864453356214,0.7178545141862108
235,9.648022220764522,-2.0759333377063713,111.6063809037207,155.38914271116155,0.7180006932530716
236,9.689136948284904,-2.0845891551452245,111.5733042386213,155.28991271586335,0.7181463759803745
237,9.730261481645606,-2.093215555063123,111.54031891918139,155.1909567575436,0.7182915635927198
238,9.771395796417822,-2.101812610746468,111.50742564995892,155.0922769498762,0.718436257323563
239,9.812539868004393,-2.110380395986756,111.47462510431599,154.99387531294744,0.71858045841486
240,9.85369367164661,-2.1189189850601022,111.44191792526817,154.89575377580397,0.7187241681167236
241,9.89485718243088,-2.127428452707293,111.40930472631217,154.79791417893597,0.7188673876870871
242,9.936030375295195,-2.1359088741143455,111.3767860922325,154.700358276697,0.7190101183913776
243,9.977213225035452,-2.1443603248935714,111.34436257988756,154.60308773966216,0.7191523615021965
244,10.0184057063116,-2.1527828810651286,111.31203471897565,154.50610415692645,0.71929411829901
245,10.059607793653628,-2.161176619039046,111.2798030127816,154.40940903834428,0.7194353900678457
246,10.100819461467404,-2.169541615597714,111.24766793890417,154.313003816712,0.7195761781009985
247,10.142040684040365,-2.177877947878828,111.21562994996515,154.21688984989495,0.7197164836967432
248,10.18327143554705,-2.186185693358773,111.18368947430018,154.12106842290007,0.719856308159055
249,10.224511690054495,-2.1944649298364407,111.15184691663205,154.02554074989567,0.719995652797337
250,10.265761421527486,-2.202715735417464,111.12010265872684,153.93030797618002,0.720134518926155
251,10.307020603833687,-2.2109381884988633,111.0884570600332,153.83537118009914,0.7202729078649791
252,10.348289210748609,-2.219132367754094,111.05691045830554,153.74073137491615,0.7204108209379319
253,10.389567215960477,-2.2272983521184817,111.02546317021104,153.64638951063264,0.7205482594735434
254,10.43085459307496,-2.2354362207750405,110.99411549192132,153.55234647576347,0.7206852248045124
255,10.472151315619751,-2.2435460531406597,110.96286769968899,153.45860309906647,0.720821718267474
256,10.513457357049086,-2.2516279288526575,110.93172005040938,153.36516015122766,0.7209577412027731
257,10.554772690748077,-2.259681927755683,110.90067278216799,153.27201834650347,0.7210932949542445
258,10.596097290036981,-2.267708129888967,110.86972611477385,153.17917834432106,0.7212283808689972
259,10.637431128175335,-2.275706615473906,110.83888025027933,153.0866407508375,0.721363000297207
260,10.678774178365977,-2.2836774649019786,110.80813537348652,152.99440612045905,0.7214971545919117
261,10.720126413758976,-2.2916207587229764,110.77749165244074,152.90247495732172,0.7216308451088138
262,10.76148780745545,-2.2995365776335532,110.74694923891134,152.8108477167335,0.7217640732060877
263,10.802858332511278,-2.307425002466073,110.71650826886017,152.71952480657998,0.7218968402441917
264,10.844237961940713,-2.315286114177762,110.68616886289809,152.62850658869374,0.7220291475856856
265,10.885626668719919,-2.3231199938401432,110.65593112672964,152.5377933801884,0.7221609965950531
266,10.92702442579038,-2.3309267226287607,110.62579515158642,152.44738545475875,0.7222923886385283
267,10.968431206062242,-2.3387063818131737,110.59576101464921,152.35728304394712,0.7224233250839279
268,11.009846982417557,-2.3464590527472273,110.56582877945934,152.2674863383775,0.7225538073004872
269,11.051271727713441,-2.3541848168595765,110.53599849631934,152.1779954889575,0.7226838366587006
270,11.09270541478514,-2.3618837556444756,110.5062702026834,152.08881060804967,0.7228134145301662
271,11.134148016449029,-2.3695559506528103,110.4766439235377,151.9999317706126,0.7229425422874357
272,11.175599505505506,-2.3772014834833795,110.44711967177092,151.91135901531229,0.723071221303867
273,11.217059854741827,-2.3848204357744107,110.41769744853522,151.8230923456052,0.7231994529534818
274,11.258529036934862,-2.3924128891953096,110.38837724359787,151.73513173079314,0.7233272386108262
275,11.300007024853752,-2.3999789254386354,110.35915903568379,151.6474771070509,0.723454579650836
276,11.34149379126253,-2.407518626212296,110.33004279280922,151.5601283784272,0.7235814774487059
277,11.382989308922642,-2.4150320732319606,110.30102847260682,151.47308541782,0.7237079333797608
278,11.424493550595402,-2.422519348213683,110.27211602264218,151.38634806792606,0.7238339488193318
279,11.466006489044387,-2.429980532866724,110.24330538072233,151.29991614216655,0.7239595251426362
280,11.507528097037767,-2.437415708886582,110.21459647519612,151.2137894255879,0.7240846637246594
281,11.549058347350558,-2.444824957948213,110.1859892252467,151.12796767573965,0.724209365940041
282,11.590597212766813,-2.4522083616994412,110.15748354117666,151.04245062352953,0.7243336331629644
283,11.632144666081773,-2.4595660017545606,110.12907932468548,150.95723797405597,0.7244574667670479
284,11.673700680103924,-2.4668979596881075,110.10077646913989,150.8723294074192,0.7245808681252414
285,11.715265227657019,-2.4742043170288213,110.07257485983715,150.78772457951095,0.7247038386097234
286,11.756838281582036,-2.481485155253767,110.04447437426144,150.70342312278385,0.7248263795918033
287,11.79841981473908,-2.4887405557826328,110.01647488233358,150.61942464700024,0.7249484924418244
288,11.840009800009229,-2.4959705999721895,109.98857624665416,150.53572873996197,0.7250701785290709
289,11.881608210296323,-2.5031753691109073,109.96077832274035,150.45233496822055,0.725191439221678
290,11.923215018528714,-2.510354944413732,109.9330809592565,150.369242877769,0.725312275886543
291,11.964830197660953,-2.5175094070170103,109.90548399823865,150.28645199471543,0.7254326898892406
292,12.006453720675434,-2.524638837973566,109.87798727531316,150.203961825939,0.7255526825939396
293,12.048085560583983,-2.5317433182479183,109.85059061990961,150.12177185972834,0.7256722553633226
294,12.089725690429407,-2.5388229287116424,109.82329385546802,150.03988156640358,0.7257914095585078
295,12.131374083287,-2.545877750138868,109.79609679964072,149.95829039892166,0.7259101465389737
296,12.173030712265986,-2.552907863201911,109.76899926448874,149.87699779346573,0.7260284676624846
297,12.214695550510942,-2.5599133484670364,109.74200105667313,149.7960031700189,0.7261463742850207
298,12.256368571203172,-2.566894286390349,109.71510197764118,149.71530593292306,0.7262638677607074
299,12.298049747562018,-2.5738507573138056,109.68830182380765,149.63490547142248,0.7263809494417492
300,12.339739052846168,-2.580782841461356,109.66160038673127,149.55480116019334,0.7264976206783645
301,12.38143646035489,-2.5876906189351923,109.63499745328643,149.47499235985885,0.7266138828187226
302,12.423141943429245,-2.5945741697121227,109.6084928058305,149.395478417491,0.7267297372088822
303,12.46485547545327,-2.60143357364005,109.5820862223664,149.31625866709874,0.7268451851927326
304,12.506577029855096,-2.6082689104345653,109.55577747670117,149.23733243010304,0.7269602281119361
305,12.548306580108068,-2.615080259675647,109.52956633859993,149.15869901579936,0.7270748673058728
306,12.590044099731795,-2.6218677008044633,109.50345257393609,149.0803577218078,0.7271891041115862
307,12.631789562293191,-2.6286313131202754,109.47743594483715,149.002307834511,0.7273029398637318
308,12.67354294140747,-2.635371175777444,109.45151620982696,148.9245486294804,0.727416375894526
309,12.71530421073911,-2.6420873677825267,109.42569312396384,148.84707937189103,0.7275294135336978
310,12.757073344002793,-2.6487799679914747,109.39996643897513,148.76989931692492,0.7276420541084414
311,12.79885031496431,-2.655449055106918,109.37433590338811,148.6930077101639,0.7277542989433702
